reg_no | back_codes | back_names
23101127028 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101127031 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23101127037 | 100206 | ENGLISH
23101127044 | 100203 | CHEMISTRY
23101127045 | 100203 | CHEMISTRY
23102127001 | 100206 | ENGLISH
23102127007 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102127008 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103127010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103127016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103127021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103127032 | 100202,103201,103202 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS),MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103127042 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23105127011 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105127045 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105127049 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105127058 | 100201,105202 | BASIC ELECTRICAL ENGINEERING,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23119127005 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23119127006 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23119127008 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23119127010 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23119127012 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23119127013 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23119127015 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23157127001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157127008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157127016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157127022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157127023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157127024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157127027 | 105201,105202 | PHYSICS (SEMICONDUCTOR PHYSICS),MATHEMATICS - II (PROBABILITY AND STATISTICS)
23157127043 | 100201 | BASIC ELECTRICAL ENGINEERING
23101128012 | 100206 | ENGLISH
23101128013 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101128017 | 100204P | PROGRAMMING FOR PROBLEM SOLVING (Practical)
23101128024 | 100203 | CHEMISTRY
23101128025 | 100203 | CHEMISTRY
23101128033 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101128036 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101128042 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101128045 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102128001 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102128014 | 100203 | CHEMISTRY
23105128002 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105128003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105128007 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105128011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105128024 | 100201,100202,105202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105128035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105128042 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105128045 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105128051 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105128052 | 100201 | BASIC ELECTRICAL ENGINEERING
23105128054 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105128057 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23110128002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110128003 | 100201,103201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23110128007 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23110128008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110128016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110128020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110128023 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23110128028 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23110128029 | 100202 | ENGINEERING GRAPHICS & DESIGN
23118128001 | 100201 | BASIC ELECTRICAL ENGINEERING
23118128003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23119128001 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23119128005 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23119128011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23119128018 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129001 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101129003 | 100205,101202 | WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129014 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101129016 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129023 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129034 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129035 | 100205,101202 | WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129036 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101129037 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129038 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129039 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129040 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101129043 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102129003 | 100203 | CHEMISTRY
23102129004 | 100206 | ENGLISH
23102129005 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23105129012 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129024 | 100201 | BASIC ELECTRICAL ENGINEERING
23105129027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129029 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105129036 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105129040 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105129043 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23105129071 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129073 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105129074 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105129075 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105129077 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129082 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105129087 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129096 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129106 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129107 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105129115 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105129116 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129012 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23110129029 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23101130010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101130012 | 100203 | CHEMISTRY
23101130019 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101130024 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101130027 | 100206 | ENGLISH
23101130036 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101130044 | 100203 | CHEMISTRY
23101130050 | 100203 | CHEMISTRY
23101130059 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102130001 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23102130003 | 100206,102202 | ENGLISH,MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23102130007 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23103130007 | 100201 | BASIC ELECTRICAL ENGINEERING
23103130020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103130022 | 100201 | BASIC ELECTRICAL ENGINEERING
23104130005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104130009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104130011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104130014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104130017 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104130019 | 100201,100202,103201 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104130022 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104130023 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23104130025 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104130026 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23105130001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105130003 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105130007 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105130011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105130013 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105130015 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23105130016 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105130017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105130018 | 100201,105201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (SEMICONDUCTOR PHYSICS)
23105130019 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105130023 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23105130024 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105130025 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23105130026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105130028 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23101131009 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101131016 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101131017 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101131019 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101131025 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101131026 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101131030 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101131035 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101131038 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101131039 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101131042 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102131002 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102131009 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102131010 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102131012 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102131013 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23102131014 | 100206 | ENGLISH
23103131008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103131010 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103131022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103131029 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103131034 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104131001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104131010 | 100201 | BASIC ELECTRICAL ENGINEERING
23104131011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104131013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104131014 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104131018 | 100202,103202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23104131020 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23104131022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104131031 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104131032 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104131039 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104131040 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104131042 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105131009 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105131012 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105131015 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105131035 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105131036 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105131038 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105131040 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23105131051 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23105131052 | 100201 | BASIC ELECTRICAL ENGINEERING
23151131028 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23151131038 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23151131042 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23151131047 | 100201,100202,105202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23151131050 | 100201 | BASIC ELECTRICAL ENGINEERING
23151131057 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101132012 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101132017 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101132020 | 100206 | ENGLISH
23101132021 | 100204,100205,100206 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES,ENGLISH
23101132027 | 100206P | ENGLISH (Practical)
23101132028 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101132030 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101132036 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102132004 | 100203,100206 | CHEMISTRY,ENGLISH
23103132003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103132004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103132008 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103132011 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103132013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103132016 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103132022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103132027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103132028 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103132034 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132007 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104132009 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104132010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132019 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104132021 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104132025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132029 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104132031 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104132035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132001 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23153132004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132017 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23153132022 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23153132026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132028 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23153132030 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132032 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132033 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132042 | 100202,105201,105202 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS),MATHEMATICS - II (PROBABILITY AND STATISTICS)
23153132044 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153132045 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101133005 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101133012 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101133013 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101133014 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101133026 | 100203 | CHEMISTRY
23102133001 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23102133004 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102133005 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23103133002 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103133004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103133011 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103133016 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103133018 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103133021 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103133023 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104133004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104133005 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104133006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104133011 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104133013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104133017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104133024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157133001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23157133003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157133010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157133017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157133031 | 100202 | ENGINEERING GRAPHICS & DESIGN
23157133038 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23101134003 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101134005 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101134007 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101134017 | 100205,101202 | WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101134025 | 100203 | CHEMISTRY
23101134026 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101134029 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101134030 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101134034 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101134037 | 100203 | CHEMISTRY
23101134040 | 100203 | CHEMISTRY
23101134042 | 100203 | CHEMISTRY
23101134044 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101134045 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101134046 | 100204,101202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23103134002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103134007 | 100202,103201,103202 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS),MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103134010 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103134015 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103134023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103134032 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104134008 | 100202 | ENGINEERING GRAPHICS & DESIGN
